"ID of sink","sink","URL for sink","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of regexp","regexp","URL for regexp","col5","ID of col6","col6","URL for col6","col7"
44,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:148:44:148:47",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60",44,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:148:44:148:47","This $@ that depends on $@ may run slow on strings starting with '<a href=""' and with many repetitions of '<a href=""a'.",492,".*?","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:49:75:49:77","regular expression",50880,"getInputStream(...)","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60","a user-provided value"
45,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:49:50:49:53",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60",45,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:49:50:49:53","This $@ that depends on $@ may run slow on strings starting with '<a name=""' and with many repetitions of '<a name=""a'.",498,".*?","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:28:17:28:19","regular expression",50880,"getInputStream(...)","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60","a user-provided value"
45,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:49:50:49:53",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60",45,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:49:50:49:53","This $@ that depends on $@ may run slow on strings starting with '<a name=""""></a><span class=""bold_code"">' and with many repetitions of '""></a><span class=""bold_code"">'.",499,".*?","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:28:54:28:56","regular expression",50880,"getInputStream(...)","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60","a user-provided value"
46,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:55:41:55:44",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60",46,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:55:41:55:44","This $@ that depends on $@ may run slow on strings starting with '<a name=""' and with many repetitions of '<a name=""a'.",500,".*?","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:30:17:30:19","regular expression",50880,"getInputStream(...)","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60","a user-provided value"
46,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:55:41:55:44",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60",46,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:55:41:55:44","This $@ that depends on $@ may run slow on strings starting with '<a name=""""><span class=""bold_code"">' and with many repetitions of '""><span class=""bold_code"">'.",501,".*?","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:30:50:30:52","regular expression",50880,"getInputStream(...)","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60","a user-provided value"
47,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:66:39:66:42",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60",47,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:66:39:66:42","This $@ that depends on $@ may run slow on strings starting with '<a name=""' and with many repetitions of '<a name=""a'.",498,".*?","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:28:17:28:19","regular expression",50880,"getInputStream(...)","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60","a user-provided value"
47,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:66:39:66:42",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60",47,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:66:39:66:42","This $@ that depends on $@ may run slow on strings starting with '<a name=""""></a><span class=""bold_code"">' and with many repetitions of '""></a><span class=""bold_code"">'.",499,".*?","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:28:54:28:56","regular expression",50880,"getInputStream(...)","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60","a user-provided value"
48,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:66:81:66:84",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60",48,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:66:81:66:84","This $@ that depends on $@ may run slow on strings starting with '<a name=""' and with many repetitions of '<a name=""a'.",500,".*?","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:30:17:30:19","regular expression",50880,"getInputStream(...)","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60","a user-provided value"
48,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:66:81:66:84",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60",48,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:66:81:66:84","This $@ that depends on $@ may run slow on strings starting with '<a name=""""><span class=""bold_code"">' and with many repetitions of '""><span class=""bold_code"">'.",501,".*?","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkFunctionDocProvider.java:30:50:30:52","regular expression",50880,"getInputStream(...)","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60","a user-provided value"
51,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkTypeDocProvider.java:46:50:46:53",0,"getInputStream(...) : InputStream","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60",51,"line","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkTypeDocProvider.java:46:50:46:53","This $@ that depends on $@ may run slow on strings with many repetitions of '"">'.",506,".*?","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkTypeDocProvider.java:28:60:28:62","regular expression",50880,"getInputStream(...)","file:///tmp/GitClone/src/org/intellij/erlang/documentation/ErlangSdkDocProviderBase.java:242:31:242:60","a user-provided value"
