"ID of sink","sink","URL for sink","ID of source","source","URL for source","ID of sink","sink","URL for sink","col3","ID of regexp","regexp","URL for regexp","col5","ID of col6","col6","URL for col6","col7"
30,"string","file:///tmp/GitClone/cSploit/src/main/java/org/csploit/android/net/Target.java:298:43:298:48",0,"getText(...) : Editable","file:///tmp/GitClone/cSploit/src/main/java/org/csploit/android/gui/dialogs/InputDialog.java:64:35:64:53",30,"string","file:///tmp/GitClone/cSploit/src/main/java/org/csploit/android/net/Target.java:298:43:298:48","This $@ that depends on $@ may run slow on strings with many repetitions of '0'.",1506,"[0-9a-z\-\./]*","file:///tmp/GitClone/cSploit/src/main/java/org/csploit/android/net/Target.java:289:96:289:111","regular expression",118169,"getText(...)","file:///tmp/GitClone/cSploit/src/main/java/org/csploit/android/gui/dialogs/InputDialog.java:64:35:64:53","a user-provided value"
34,"input","file:///tmp/GitClone/cSploit/src/main/java/org/csploit/android/plugins/mitm/MITM.java:801:63:801:67",0,"getText(...) : Editable","file:///tmp/GitClone/cSploit/src/main/java/org/csploit/android/gui/dialogs/InputDialog.java:64:35:64:53",34,"input","file:///tmp/GitClone/cSploit/src/main/java/org/csploit/android/plugins/mitm/MITM.java:801:63:801:67","This $@ that depends on $@ may run slow on strings starting with 'youtube.com/' and with many repetitions of 'youtube.com/'.",1575,".*","file:///tmp/GitClone/cSploit/src/main/java/org/csploit/android/plugins/mitm/MITM.java:83:81:83:82","regular expression",118169,"getText(...)","file:///tmp/GitClone/cSploit/src/main/java/org/csploit/android/gui/dialogs/InputDialog.java:64:35:64:53","a user-provided value"
