"ID of call","call","URL for call","col1"
89385,"call to memset","file:///tmp/GitClone/_lgtm_build_dir/_deps/etcpal-src/src/etcpal/thirdparty/sha1.c:184:5:184:10","Call to memset may be deleted by the compiler."
